Price (dollars),Length of Course (hours),Visibility (# views),Quiz Grade (average),"Surveys, Talleys, and Workbooks (percent)",Completed Quizzes (percent),Engagement Score,Teacher Comments (average),Number of Users,Certificates (percent),Collaborations (average),Discount (dollars),Graded Assessment (percent),Not-Graded Assessment (percent),Content (percent),External (percent),Interactive (percent),Company Rating (average),Company Administrators (percent),Company Instructors (percent),Company Learners (percent),companyid_words,courseid_num,Uses SCORM (yes/no),Milestone Course (yes/no),Engagement Bins
0,0.700833333,44,80,50,50,25,0,5,0,0,0,11.4,4.5,84.1,0,0,89,66.7,0,33.3,solenoid,43121,0,0,Low
0,0.425277778,26,83,50,100,60,0,6,0,0,0,11.5,11.5,76.9,0,0,89,66.7,0,33.3,solenoid,5174,0,0,High
0,0.594444444,23,100,50,100,60,0,5,0,0,0,13,13,73.9,0,0,89,66.7,0,33.3,solenoid,44987,0,0,High
0,0.571111111,15,87,66.7,66.7,20,0,4,0,0,0,13.3,13.3,73.3,0,0,89,66.7,0,33.3,solenoid,27746,0,0,Low
0,0.365555556,36,83,50,100,66,0,6,0,0,0,11.1,11.1,77.8,0,0,89,66.7,0,33.3,solenoid,43981,0,0,High
0,315.2758333,7677,96,66.6,50,27,1,34,20.58823529,0,0,3.4,27.9,41.3,4.4,23,90,33.3,33.3,33.3,specifications,20031,0,0,Low
6000,103.4305556,1595,97,66.6,50,13,1,12,8.333333333,0,3.6,3,25.3,47,5,19.7,90,33.3,33.3,33.3,specifications,45891,0,0,Low
0,4.585,132,85,66.6,50,71,0,7,0,0,0,0.8,32.6,53.8,4.5,8.3,90,33.3,33.3,33.3,specifications,39202,0,0,High
995,74.04861111,1363,95,66.6,50,44,1,18,33.33333333,0,5.168,3.8,23.1,46.2,6.9,20.1,90,33.3,33.3,33.3,specifications,2299,0,0,Low
0,28.58888889,1018,80,0,50,91,0,192,0,0,0,27.1,0,51.5,0,21.5,93,50,0,50,spirals,22508,0,0,High
0,37.52166667,2775,94,50,50,88,0,172,0,0,0,6.8,7.2,70.2,0,15.9,93,50,0,50,spirals,1047,0,0,High
0,63.13194444,3002,89,0,50,80,0,182,0,0,0,10.6,0,62.8,0,26.6,93,50,0,50,spirals,14373,0,0,High
0,54.04694444,1856,90,0,50,90,0,215,0,0,0,14.8,0,63.4,0,21.8,93,50,0,50,spirals,14919,0,0,High
0,34.92333333,1904,97,0,50,92,0,254,0,0,0,21.5,0,78.5,0,0,93,50,0,50,spirals,46374,0,0,High
0,54.35083333,2055,90,0,50,89,0,187,0,0,0,9.9,0,73.4,0,16.7,93,50,0,50,spirals,40897,0,0,High
0,1.178055556,33,70,33.3,66.7,69,0,239,0.836820084,0,0,21.7,26.1,21.7,30.4,0,87,50,0,50,splash,3559,0,0,High
0,34.63055556,1098,77,50,50,85,0,232,52.15517241,0,0,50.5,49.5,0,0,0,87,50,0,50,splash,33284,0,1,High
0,4.216944444,116,79,50,50,78,0,196,6.12244898,0,0,24.8,27.3,19,28.9,0,87,50,0,50,splash,4776,0,1,High
0,75.96361111,3116,87,50,50,95,0,1920,22.65625,0,0,22.9,37.1,18.5,21.5,0,87,50,0,50,splash,30546,0,1,High
0,1.4875,40,97,50,50,89,0,48,6.25,0,0,17.5,47.5,0,35,0,87,50,0,50,splash,41706,0,0,High
0,0.787222222,30,90,50,50,65,0,39,10.25641026,0,0,15.4,41,15.4,28.2,0,87,50,0,50,splash,26131,0,0,High
0,3.946111111,251,88,50,50,86,0,10,40,0,0,22.9,11.4,65.7,0,0,87,50,0,50,splash,33950,0,0,High
0,1.705277778,40,96,50,50,69,0,53,11.32075472,0,0,17,54.7,0,28.3,0,87,50,0,50,splash,3645,0,1,High
0,6.308888889,141,93,50,50,86,0,572,2.622377622,0,0,25.6,44.2,0,30.1,0,87,50,0,50,splash,13682,0,0,High
0,7.774722222,82,90,50,50,75,0,432,1.388888889,0,0,24.4,43.9,0,31.7,0,87,50,0,50,splash,21618,0,1,High
0,8.799444444,219,80,50,50,76,0,407,4.176904177,0,0,22,34.3,17.8,25.8,0,87,50,0,50,splash,24246,0,1,High
0,20.82083333,874,82,50,50,90,0,781,16.38924456,0,0,40.6,59.4,0,0,0,87,50,0,50,splash,48916,0,0,High
0,7.488611111,336,77,50,50,93,0,230,24.7826087,0,0,41.2,58.8,0,0,0,87,50,0,50,splash,19200,0,0,High
0,1.786666667,75,92,50,50,76,0,129,4.651162791,0,0,34.5,35.6,0,29.9,0,87,50,0,50,splash,42761,0,0,High
0,23.42444444,768,75,50,50,81,0,417,14.62829736,0,0,31.4,30.6,16.6,21.4,0,87,50,0,50,splash,33314,0,0,High
0,0.007222222,3,89,50,50,75,0,2,0,0,0,0,0,100,0,0,92,25,25,50,spokes,26762,0,0,High
0,1.750277778,43,89,0,0,73,0,12,0,0,0,9.3,0,41.9,48.8,0,92,25,25,50,spokes,27886,0,0,High
0,0,1,50,0,50,75,0,1,0,0,0,0,0,100,0,0,92,25,25,50,spokes,47620,0,0,High
0,0.071666667,5,100,66.7,33.3,61,0,7,0,0,0,0,54.8,0,45.2,0,92,25,25,50,spokes,6575,0,0,High
0,0.006388889,5,89,50,50,33,0,2,0,0,0,0,0,0,80,20,92,25,25,50,spokes,36467,0,0,Low
0,152.7983333,7303,89,50,50,79,0,1460,0,0,0,0,0,100,0,0,92,25,25,50,spokes,40788,0,0,High
0,0.044444444,7,89,50,50,68,0,11,0,0,0,0,0,50,50,0,92,25,25,50,spokes,36773,0,0,High
0,2.389722222,16,89,50,50,83,0,4,0,0,0,0,0,100,0,0,90,33.3,0,66.7,staircase,24395,0,1,High
0,4.113611111,76,89,50,50,21,0,23,0,0,0,0,0,100,0,0,90,33.3,0,66.7,staircase,40608,0,0,Low
0,32.82222222,370,89,50,50,24,0,23,0,0,0,0,0,100,0,0,90,33.3,0,66.7,staircase,26077,0,0,Low
0,50.79694444,588,89,50,50,30,0,70,0,0,0,0,0,100,0,0,90,33.3,0,66.7,staircase,23860,0,0,Low
0,0.867222222,37,89,50,50,10,0,7,0,0,0,0,0,100,0,0,90,33.3,0,66.7,staircase,865,0,0,Low
0,12.08611111,494,84,66.6,50,54,0,20,0,0,0,12.8,6.1,81.2,0,0,84,33.3,0,66.7,stools,4749,0,0,High
0,73.25694444,3874,82,66.6,50,72,0,168,0,0,0,27.6,10.5,61.9,0,0,84,33.3,0,66.7,stools,31479,0,0,High
0,6.561388889,281,82,66.6,50,60,0,14,0,0,0,21.4,13.9,64.8,0,0,84,33.3,0,66.7,stools,40004,0,0,High
0,3.751944444,92,92,75,75,16,0,10,0,0,0,13,5.4,81.5,0,0,84,33.3,0,66.7,stools,18239,0,0,Low
0,14.75305556,610,83,66.6,50,25,0,80,0,0,0,15,14.1,70.9,0,0,84,33.3,0,66.7,stools,37673,0,0,Low
0,168.0991667,4899,76,66.6,50,35,0,201,0,0,0,17.5,8.9,73.6,0,0,84,33.3,0,66.7,stools,20401,0,0,Low
0,20.44472222,1015,80,66.6,50,29,0,72,0,0,0,21.8,8,70.3,0,0,84,33.3,0,66.7,stools,20969,0,0,Low
0,70.72222222,758,86,66.6,50,27,0,69,0,0,0,19.6,8.6,71.8,0,0,84,33.3,0,66.7,stools,47946,0,0,Low
129,714.1619444,5585,82,0,50,36,0,85,0,0,0.209625,6.3,0,76.4,0,17.2,95,25,25,50,storm,28650,0,1,Low
169,1602.165,18130,89,0,50,40,0,362,9.116022099,0,0.331046,7,0,80,0,13,95,25,25,50,storm,22869,0,0,Low
129,4723.280556,45928,94,0,50,40,0,594,1.178451178,0,0.131501,4.8,0,85.8,0,9.3,95,25,25,50,storm,23883,0,1,Low
129,252.7194444,2439,92,0,50,25,0,61,0,0,0.140559,4.1,0,85.8,0,10.1,95,25,25,50,storm,4565,0,1,Low
119,402.5277778,4199,93,0,50,34,0,77,0,0,0.204107,4.7,0,86.8,0,8.5,95,25,25,50,storm,26417,0,0,Low
169,4183.613889,53872,92,0,50,11,0,887,0.450958286,3,0.201853,5.4,0,84.1,0,10.5,95,25,25,50,storm,23635,0,0,Low
129,1127.508333,13257,93,0,50,41,0,142,0,0,0.133532,4.3,0,79.9,0,15.8,95,25,25,50,storm,7002,0,0,Low
129,70.89583333,966,95,0,50,22,0,31,6.451612903,0,0.148545,6.2,0,82.7,0,11.1,95,25,25,50,storm,24562,0,0,Low
129,320.2252778,6084,94,0,50,20,0,89,0,0,0.20895,3.7,0,90.4,0,5.9,95,25,25,50,storm,17202,0,1,Low
129,65.46361111,492,90,0,50,13,0,52,0,0,0.14659,6.1,0,85.9,0,8,95,25,25,50,storm,39997,0,0,Low
129,309.7569444,3212,93,0,50,5,0,86,0,1,0.222139,9.9,0,79.5,0,10.6,95,25,25,50,storm,31316,0,1,Low
129,61.165,738,99,0,50,8,0,10,0,0,0.425714,9.3,0,79.7,0,11,95,25,25,50,storm,20112,0,0,Low
129,1226.025,9738,91,0,50,29,0,180,0,0,0.164739,4.3,0,88.7,0,7,95,25,25,50,storm,26592,0,1,Low
129,76.07416667,1066,96,0,50,13,0,31,0,0,0.18576,9.1,0,79.7,0,11.2,95,25,25,50,storm,40223,0,1,Low
129,116.0402778,1064,94,0,50,20,0,29,0,0,0.364565,2.8,0,92.6,0,4.6,95,25,25,50,storm,46922,0,1,Low
0,10.12611111,173,98,0,50,94,0,64,50,0,0,17.9,0,66,0,16,96,50,0,50,street,18894,0,0,High
0,0.851388889,30,96,0,50,71,0,11,27.27272727,0,0,13.3,0,76.7,0,10,96,50,0,50,street,26411,0,0,High
0,1.465833333,34,100,0,100,57,0,15,26.66666667,0,0,17.6,0,55.9,0,26.5,96,50,0,50,street,33527,0,0,High
0,0.755555556,6,100,0,100,72,0,4,50,0,0,11.1,0,77.8,0,11.1,96,50,0,50,street,48068,0,0,High
0,33.22583333,348,98,0,50,89,0,75,66.66666667,0,0,15.4,0,69.9,0,14.6,96,50,0,50,street,11616,0,0,High
0,0.666666667,18,96,0,50,69,0,3,66.66666667,0,0,17.6,0,64.7,0,17.6,96,50,0,50,street,4057,0,0,High
0,5.376388889,93,96,0,100,89,0,25,64,0,0,14.1,0,71.7,0,14.1,96,50,0,50,street,33026,0,0,High
0,1.847222222,32,98,0,50,79,0,16,31.25,0,0,13,0,71.7,0,15.2,96,50,0,50,street,43555,0,0,High
0,27.78111111,632,98,0,50,86,0,150,65.33333333,0,0,14.7,0,70.1,0,15.2,96,50,0,50,street,20568,0,0,High
0,4.34,92,97,0,50,79,0,32,37.5,0,0,18.4,0,57.3,0,24.3,96,50,0,50,street,31266,0,0,High
0,20.34611111,80,97,0,50,99,0,21,47.61904762,0,0,12.7,0,73.4,0,13.9,96,50,0,50,street,17748,0,0,High
0,42.62083333,259,98,0,50,88,0,54,72.22222222,0,0,15,0,69.6,0,15.4,96,50,0,50,street,17272,0,0,High
0,3.091111111,65,100,0,50,91,0,13,61.53846154,0,0,16.7,0,68.3,0,15,96,50,0,50,street,46411,0,0,High
0,0,2,89,50,50,11,0,4,0,0,0,0,0,100,0,0,96,50,0,50,street,940,0,0,Low
0,42.86472222,595,92,0,50,88,0,146,38.35616438,0,0,18.5,0,63.5,0,18.1,96,50,0,50,street,43180,0,0,High
109,6.59,243,85,66.7,66.7,48,0,38,15.78947368,0,0.693636,7.7,8.5,39.6,44.2,0,87,33.3,33.3,33.3,submarine,35736,0,0,Low
109,11.97472222,236,54,66.7,66.7,31,0,13,7.692307692,0,0.545,9.6,6.6,37.5,46.3,0,87,33.3,33.3,33.3,submarine,33698,0,0,Low
159,1.068055556,32,69,50,50,71,0,6,33.33333333,0,1.59,12.5,12.5,31.2,43.8,0,87,33.3,33.3,33.3,submarine,4047,0,0,High
59,1.599722222,57,81,66.7,66.7,54,0,11,9.090909091,0,0,9.8,9.8,43.1,37.3,0,87,33.3,33.3,33.3,submarine,11630,0,0,High
159,3.153055556,87,71,50,50,40,0,17,17.64705882,0,0.795,6,8,33,53,0,87,33.3,33.3,33.3,submarine,20005,0,0,Low
159,9.634166667,238,82,50,50,55,0,41,48.7804878,0,1.325,14.5,11.1,34.6,39.7,0,87,33.3,33.3,33.3,submarine,38058,0,1,High
159,2.331388889,86,85,50,50,58,0,14,35.71428571,0,1.423333,10.2,15.9,38.6,35.2,0,87,33.3,33.3,33.3,submarine,32853,0,0,High
109,8.739444444,413,69,40,60,46,0,33,6.060606061,0,0.605555,31.9,6.4,16.4,45.3,0,87,33.3,33.3,33.3,submarine,19302,0,0,Low
109,1.848611111,98,91,33.3,66.7,27,0,11,27.27272727,0,0,4.3,6.8,44.4,44.4,0,87,33.3,33.3,33.3,submarine,7177,0,0,Low
159,1.823055556,82,84,66.7,66.7,68,0,15,53.33333333,0,1.59,13.6,12.3,29.6,44.4,0,87,33.3,33.3,33.3,submarine,31131,0,1,High
109,11.86,353,83,66.7,66.7,60,0,57,3.50877193,0,0.720708,10.6,12.9,41.2,35.3,0,87,33.3,33.3,33.3,submarine,18260,0,0,High
109,1.048055556,29,60,33.3,33.3,28,0,5,40,0,0,20.7,6.9,34.5,37.9,0,87,33.3,33.3,33.3,submarine,16170,0,0,Low
109,11.85194444,88,74,50,50,43,0,28,10.71428571,0,0.545,7.4,11.1,51.9,29.6,0,87,33.3,33.3,33.3,submarine,32394,0,0,Low
159,1.366944444,31,72,50,50,75,0,6,16.66666667,0,1.59,16.7,11.1,41.7,30.6,0,87,33.3,33.3,33.3,submarine,24924,0,0,High
159,22.67388889,74,66,50,50,75,0,15,53.33333333,0,1.59,15.5,14.1,39.4,31,0,87,33.3,33.3,33.3,submarine,30360,0,1,High
0,0.378333333,23,75,0,100,87,0,4,0,0,0,21.7,0,30.4,0,47.8,91,33.3,0,66.7,subsystems,32294,0,0,High
0,0.065,4,58,0,100,26,0,2,0,0,0,0,0,100,0,0,91,33.3,0,66.7,subsystems,1982,0,0,Low
0,62.84722222,5824,85,0,50,66,0,267,0,0,0,20.1,0,57.2,22.7,0,91,33.3,0,66.7,subsystems,48234,0,1,High
0,70.82166667,5435,81,0,50,60,0,248,0,0,0,14.2,0,71.4,10,4.4,91,33.3,0,66.7,subsystems,17857,0,1,High
0,50.77583333,4098,86,0,50,70,0,274,0,0,0,16.7,0,63.8,19.5,0,91,33.3,0,66.7,subsystems,23182,0,1,High
0,226.1433333,17606,70,0,50,68,0,781,0,0,0,15.1,0,67.7,17.2,0,91,33.3,0,66.7,subsystems,47689,0,1,High
0,0.214166667,28,100,0,100,83,0,2,0,0,0,10.7,0,64.3,25,0,91,33.3,0,66.7,subsystems,9672,0,0,High
0,276.3855556,15434,87,0,50,65,0,627,0,0,0,17.1,0,63.3,19.6,0,91,33.3,0,66.7,subsystems,2919,0,1,High
0,165.5586111,12501,88,0,50,65,0,377,0,0,0,20.1,0,54.4,25.5,0,91,33.3,0,66.7,subsystems,36404,0,1,High
0,0.626666667,18,89,50,50,83,0,6,0,0,0,0,0,0,0,100,91,33.3,0,66.7,subsystems,36202,0,0,High
0,391.5494444,27892,78,0,50,58,0,720,0,0,0,16.9,0,59.5,23.6,0,91,33.3,0,66.7,subsystems,23726,0,1,High
0,0.559166667,16,50,0,50,68,0,5,0,0,0,25,0,31.2,0,43.8,91,33.3,0,66.7,subsystems,3467,0,0,High
0,71.20916667,3856,70,0,50,70,0,322,0,0,0,9.9,0,82,8.1,0,91,33.3,0,66.7,subsystems,2006,0,1,High
0,118.8616667,10010,74,0,50,50,0,492,0,0,0,15.1,0,65.8,19.1,0,91,33.3,0,66.7,subsystems,25852,0,1,High
0,19.855,296,83,20,60,74,0,17,0,0,0,49.1,0,50.9,0,0,91,33.3,0,66.7,subsystems,13982,0,0,High
0,0.03,11,100,100,50,60,0,3,0,0,0,0,36.4,45.5,9.1,9.1,88,40,20,40,suggestion,4669,0,1,High
0,1.428055556,72,70,33.3,50,56,0,4,0,0,0,29.2,18.1,38.9,0,13.9,88,40,20,40,suggestion,8045,0,1,High
0,0.308888889,26,100,100,100,35,0,3,0,0,0,0,3.8,76.9,0,19.2,88,40,20,40,suggestion,39894,0,0,Low
150,0.148611111,21,100,100,100,83,0,6,0,0,0,0,23.8,52.4,0,23.8,88,40,20,40,suggestion,22238,0,1,High
0,2.045,28,89,50,50,37,0,2,0,0,0,3.6,0,92.9,0,3.6,88,40,20,40,suggestion,29420,0,1,Low
0,0.132777778,15,100,50,100,40,2,2,0,0,0,6.7,6.7,73.3,0,13.3,88,40,20,40,suggestion,6445,0,0,Low
150,0.103888889,14,50,0,50,93,0,3,0,0,0,28.6,0,57.1,0,14.3,88,40,20,40,suggestion,48838,0,1,High
300,0.003333333,1,89,50,50,50,0,1,0,0,0,0,0,100,0,0,88,40,20,40,suggestion,35177,0,0,High
150,0.080555556,7,100,0,33.3,55,1,4,0,0,0,42.9,0,0,0,57.1,88,40,20,40,suggestion,24806,0,1,High
0,0.004722222,3,89,50,50,61,0,1,0,0,0,0,0,100,0,0,88,40,20,40,suggestion,44069,0,0,High
16.99,4.387222222,20,89,50,50,36,0,40,0,0,0,0,0,100,0,0,89,20,40,40,summaries,42044,0,0,Low
16.99,113.4080556,164,89,50,50,54,0,30,0,0,0,0,0,100,0,0,89,20,40,40,summaries,21209,0,0,High
16.99,4.676388889,26,89,50,50,32,0,17,0,0,0,0,0,100,0,0,89,20,40,40,summaries,34376,0,0,Low
16.99,21.50194444,10,89,50,50,21,0,12,0,0,0,0,0,100,0,0,89,20,40,40,summaries,30565,0,0,Low
16.99,4.338055556,34,89,50,50,30,0,14,0,0,0,0,0,100,0,0,89,20,40,40,summaries,43678,0,0,Low
16.99,5.11,29,89,50,50,40,0,32,0,0,0,0,0,100,0,0,89,20,40,40,summaries,39786,0,0,Low
16.99,4.322777778,37,89,50,50,41,0,29,0,0,0,0,0,100,0,0,89,20,40,40,summaries,3683,0,0,Low
16.99,42.16777778,149,89,50,50,23,0,509,0,0,0,0,0,100,0,0,89,20,40,40,summaries,4427,0,0,Low
16.99,10.70777778,39,89,50,50,30,0,30,0,0,0,0,0,100,0,0,89,20,40,40,summaries,48453,0,0,Low
16.99,3.097777778,10,89,50,50,8,0,101,0,0,0,0,0,100,0,0,89,20,40,40,summaries,26274,0,0,Low
16.99,0.488055556,9,89,50,50,20,0,25,0,0,0,0,0,100,0,0,89,20,40,40,summaries,8047,0,0,Low
16.99,2.356388889,10,89,50,50,62,0,15,0,0,0,0,0,100,0,0,89,20,40,40,summaries,27378,0,0,High
16.99,5.368611111,51,89,50,50,33,0,55,0,0,0,0,0,100,0,0,89,20,40,40,summaries,1931,0,0,Low
16.99,21.58111111,19,89,50,50,42,0,11,0,0,0,0,0,100,0,0,89,20,40,40,summaries,48166,0,0,Low
16.99,2.647777778,21,89,50,50,36,0,20,0,0,0,0,0,100,0,0,89,20,40,40,summaries,40607,0,0,Low
0,13.09,459,100,100,50,71,0,36,30.55555556,0,0,0,6.1,93.9,0,0,89,50,0,50,sunset,12899,0,0,High
0,0.779444444,29,100,100,100,33,0,7,0,0,0,0,6.2,93.8,0,0,89,50,0,50,sunset,43011,0,0,Low
0,7.607222222,280,100,100,50,75,0,20,5,0,0,0,5.4,94.6,0,0,89,50,0,50,sunset,7070,0,0,High
0,31.09583333,911,100,100,50,72,0,76,7.894736842,0,0,0,7.1,92.9,0,0,89,50,0,50,sunset,38842,0,0,High
0,1.445833333,79,100,100,50,71,0,7,14.28571429,0,0,0,7.6,92.4,0,0,89,50,0,50,sunset,37592,0,0,High
0,0.619444444,27,100,100,100,50,0,2,0,0,0,0,3.7,96.3,0,0,89,50,0,50,sunset,23219,0,0,High
0,38.05222222,1144,100,100,50,88,0,63,20.63492063,0,0,0,6.3,93.7,0,0,89,50,0,50,sunset,33307,0,0,High
0,20.90694444,3335,100,100,50,92,0,27,37.03703704,0,0,0,5.4,94.6,0,0,89,50,0,50,sunset,44982,0,0,High
0,113.0447222,4699,100,100,50,89,0,108,12.03703704,0,0,0,7.3,92.7,0,0,89,50,0,50,sunset,32159,0,0,High
0,20.82222222,676,100,100,50,97,0,36,27.77777778,0,0,0,7.1,92.9,0,0,89,50,0,50,sunset,12865,0,0,High
0,1.184722222,42,100,100,50,50,0,4,0,0,0,0,4.8,95.2,0,0,89,50,0,50,sunset,1392,0,0,High
0,3.728333333,106,100,100,100,83,0,6,0,0,0,0,7.5,92.5,0,0,89,50,0,50,sunset,29623,0,0,High
0,1.199444444,59,100,100,100,50,0,4,0,0,0,0,3.4,96.6,0,0,89,50,0,50,sunset,29347,0,0,High
0,10.44694444,368,100,100,50,80,0,20,0,0,0,0,6.2,93.8,0,0,89,50,0,50,sunset,6153,0,0,High
0,3.149444444,86,100,100,100,80,0,5,0,0,0,0,7,93,0,0,89,50,0,50,sunset,1062,0,0,High
0,145.7494444,1679,89,0,50,97,0,212,0,0,0,49.8,0,50.2,0,0,86,33.3,33.3,33.3,supervision,34813,1,0,High
0,104.7847222,4419,100,40,40,90,1,31,0,0,0,7.2,22.7,45.1,0,24.9,86,33.3,33.3,33.3,supervision,14221,0,0,High
49,4.8575,35,84,0,50,66,0,16,0,0,0.113714,100,0,0,0,0,86,33.3,33.3,33.3,supervision,40801,0,0,High
0,1.182222222,40,82,0,100,90,0,4,25,0,0,76.7,0,23.3,0,0,86,33.3,33.3,33.3,supervision,3484,0,0,High
199,2964.660556,91917,90,33.3,50,38,0,652,15.18404908,0,0.311996,4.8,0.7,85.3,0,9.2,86,33.3,33.3,33.3,supervision,26587,0,0,Low
299,2827.208333,69588,77,0,50,42,0,1053,12.34567901,0,0.72204,35.2,0,10.9,53.9,0,86,33.3,33.3,33.3,supervision,36686,0,0,Low
0,10.61055556,291,86,0,50,96,0,68,29.41176471,0,0,15,0,0,85,0,86,33.3,33.3,33.3,supervision,45234,0,0,High
0,1.196666667,50,53,0,50,71,0,8,0,0,0,40,0,40,20,0,86,33.3,33.3,33.3,supervision,3781,1,0,High
0,0.611388889,24,89,50,50,77,0,4,0,0,0,0,0,100,0,0,86,33.3,33.3,33.3,supervision,31287,0,0,High
499,73.29555556,1916,65,0,50,10,0,156,0.641025641,0,0.998143,5,0,22.7,72.3,0,86,33.3,33.3,33.3,supervision,19501,0,0,Low
0,0.341944444,31,89,50,50,90,0,21,0,0,0,0,0,100,0,0,88,33.3,33.3,33.3,surges,28106,0,0,High
0,4.011388889,75,89,50,50,84,0,61,0,0,0,0,0,100,0,0,88,33.3,33.3,33.3,surges,22140,0,0,High
0,9.748888889,490,89,50,50,97,0,353,0,0,0,0,0,100,0,0,88,33.3,33.3,33.3,surges,27165,0,0,High
0,33.58444444,178,89,50,50,95,0,89,0,0,0,0,0,100,0,0,88,33.3,33.3,33.3,surges,18333,0,0,High
0,46.27666667,159,89,50,50,92,0,66,0,0,0,0,0,100,0,0,88,33.3,33.3,33.3,surges,6051,0,0,High
0,56.45583333,778,89,50,50,97,0,444,0,0,0,0,0,100,0,0,88,33.3,33.3,33.3,surges,23980,0,1,High
0,4.041944444,300,89,50,50,98,0,165,0,0,0,0,0,100,0,0,88,33.3,33.3,33.3,surges,8273,0,0,High
0,3.810555556,81,89,50,50,85,0,72,0,0,0,0,0,100,0,0,88,33.3,33.3,33.3,surges,17526,0,0,High
0,5.757222222,169,89,50,50,98,0,72,0,0,0,0,0,100,0,0,88,33.3,33.3,33.3,surges,6274,0,0,High
0,0.616111111,17,89,50,50,72,0,9,0,0,0,0,0,100,0,0,88,33.3,33.3,33.3,surges,41014,0,0,High
0,26.32111111,288,89,50,50,90,0,198,0,0,0,0,0,100,0,0,88,33.3,33.3,33.3,surges,6643,0,0,High
0,5.664722222,139,89,50,50,96,0,104,0,0,0,0,0,100,0,0,88,33.3,33.3,33.3,surges,36522,0,0,High
0,5.182777778,130,89,50,50,95,0,84,0,0,0,0,0,100,0,0,88,33.3,33.3,33.3,surges,3414,0,0,High
0,104.4105556,1321,89,50,50,34,0,492,0,0,0,0,0,100,0,0,88,33.3,33.3,33.3,surges,1227,0,0,Low
0,6.8425,100,89,50,50,87,0,61,0,0,0,0,0,100,0,0,88,33.3,33.3,33.3,surges,32911,0,0,High
0,21.77,243,88,0,50,64,0,151,0,0,0,35.3,0,64.7,0,0,97,50,0,50,swivels,36634,0,1,High
0,334.2938889,2021,89,100,0,45,0,193,0,0,0,0,0,70,0,30,97,50,0,50,swivels,1296,0,0,Low
0,1161.034722,5903,89,50,0,33,0,454,0,0,0,0,0,70.1,0,29.9,97,50,0,50,swivels,45827,0,1,Low
0,215.1652778,945,74,0,50,18,0,405,3.703703704,1,0,31.8,0,68.2,0,0,97,50,0,50,swivels,663,0,0,Low
0,20.09222222,197,93,0,50,68,0,141,0,0,0,26.2,0,73.8,0,0,97,50,0,50,swivels,7266,0,1,High
0,2.8925,138,89,0,0,96,0,130,0,0,0,0,0,100,0,0,97,50,0,50,swivels,42802,0,1,High
0,43.54361111,477,87,0,50,73,0,210,0,0,0,38,0,62,0,0,97,50,0,50,swivels,38412,0,0,High
0,807.8216667,3220,80,0,50,34,0,481,8.731808732,0,0,8.2,0,82.6,0,9.2,97,50,0,50,swivels,46816,0,1,Low
0,266.2944444,2231,89,50,50,23,0,426,0,2,0,0,0,69.9,0,30.1,97,50,0,50,swivels,7818,0,0,Low
0,10.87583333,304,89,50,50,90,0,148,0,0,0,0,0,100,0,0,97,50,0,50,swivels,23719,0,0,High
0,67.60333333,377,91,0,50,72,0,138,0,0,0,10.8,0,89.2,0,0,97,50,0,50,swivels,7862,0,1,High
0,0.836388889,53,89,50,50,36,0,71,0,0,0,0,0,100,0,0,97,50,0,50,swivels,45675,0,1,Low
0,197.7388889,2272,89,50,50,28,0,404,0,0,0,0,0,58.6,0,41.4,97,50,0,50,swivels,12487,0,0,Low
0,2.219722222,47,81,0,50,80,0,14,0,0,0,24.6,0,57.9,0,17.5,88,33.3,0,66.7,table,18953,0,0,High
0,0.721944444,29,87,0,50,80,0,9,0,0,0,28.6,0,57.1,0,14.3,88,33.3,0,66.7,table,39177,0,0,High
0,2.4525,76,88,33.3,33.3,87,0,21,0,0,0,36.9,0,41.4,0,21.6,88,33.3,0,66.7,table,18746,0,0,High
0,1.375,33,85,33.3,33.3,80,0,11,0,0,0,34.8,0,41.3,0,23.9,88,33.3,0,66.7,table,26813,0,0,High
0,1.679722222,77,89,50,50,88,0,6,0,0,0,0,0,100,0,0,88,33.3,0,66.7,table,36173,0,0,High
0,3.405,83,80,0,50,82,0,15,0,0,0,26.4,0,54,0,19.5,88,33.3,0,66.7,table,18155,0,0,High
0,1.9625,60,83,33.3,33.3,64,0,11,0,0,0,37.1,0,44.3,0,18.6,88,33.3,0,66.7,table,30282,0,0,High
0,1.287222222,32,85,33.3,33.3,71,0,9,0,0,0,27.8,0,50,0,22.2,88,33.3,0,66.7,table,47915,0,0,High
0,1.2575,40,73,0,50,80,0,13,0,0,0,32.6,0,50,0,17.4,88,33.3,0,66.7,table,23280,0,0,High
0,3.013055556,73,70,0,50,71,0,16,0,0,0,38.9,0,49.5,0,11.6,88,33.3,0,66.7,table,36412,0,0,High
199.99,0.545555556,40,100,66.6,50,41,0,4,0,0,0,0,52.5,37.5,0,10,88,33.3,0,66.7,table,48196,0,0,Low
3.99,13.47694444,90,89,50,50,38,0,67,0,0,0,0,0,100,0,0,91,25,25,50,tactic,11953,0,0,Low
3.99,213.0830556,686,89,50,50,58,0,390,0,0,0,0,0,100,0,0,91,25,25,50,tactic,2458,0,0,High
3.99,19.08694444,82,89,50,50,38,0,58,0,0,0,0,0,100,0,0,91,25,25,50,tactic,10169,0,0,Low
14.99,666.4722222,888,89,50,50,50,0,177,0,0,0,0,0,100,0,0,91,25,25,50,tactic,43098,0,0,High
3.99,7.859166667,90,89,50,50,41,0,95,0,0,0,0,0,100,0,0,91,25,25,50,tactic,21820,0,0,Low
